INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,PRECINCT,JURISDICTION_CODE,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude
91500046,07/07/2013 12:00:00 AM,02:15:00,BROOKLYN,79,0,,false,,,,18-24,M,BLACK,1001282,189110,40.685731862,-73.93858948
91500046,07/07/2013 12:00:00 AM,02:15:00,BROOKLYN,79,0,,false,,,,<18,F,BLACK,1001282,189110,40.685731862,-73.93858948
91500048,07/07/2013 12:00:00 AM,02:10:00,QUEENS,115,0,GROCERY/BODEGA                ,false,,,,25-44,M,BLACK,1021881,215360,40.75771809,-73.864169375
91500045,07/07/2013 12:00:00 AM,01:50:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS     ,false,,,,25-44,M,BLACK,990281,192762,40.695770093,-73.978252309
91500047,07/07/2013 12:00:00 AM,01:35:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS     ,false,,,,18-24,M,BLACK,1002600,220917,40.773031654,-73.933750461
91500043,07/07/2013 12:00:00 AM,00:25:00,BRONX,47,0,,false,18-24,M,BLACK,<18,M,BLACK,1025927,261467,40.884250452,-73.849278693
91499741,07/06/2013 12:00:00 AM,19:15:00,MANHATTAN,34,0,,false,,,,<18,M,BLACK HISPANIC,1003372,248277,40.848125605,-73.930885291
91500044,07/06/2013 12:00:00 AM,18:20:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS     ,false,18-24,M,BLACK,18-24,M,BLACK HISPANIC,998160,193776,40.698544411,-73.949836781
91500044,07/06/2013 12:00:00 AM,18:20:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS     ,true,18-24,M,BLACK,18-24,M,BLACK HISPANIC,998160,193776,40.698544411,-73.949836781
91500044,07/06/2013 12:00:00 AM,18:20:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS     ,false,18-24,M,BLACK,<18,M,BLACK,998160,193776,40.698544411,-73.949836781
91500044,07/06/2013 12:00:00 AM,18:20:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS     ,true,18-24,M,BLACK,<18,M,BLACK,998160,193776,40.698544411,-73.949836781
91499740,07/06/2013 12:00:00 AM,04:04:00,BROOKLYN,63,0,PVT HOUSE                     ,false,UNKNOWN,M,BLACK,18-24,M,BLACK,1005602,169969,40.633184675,-73.923073551
91499738,07/05/2013 12:00:00 AM,22:55:00,BRONX,42,0,MULTI DWELL - PUBLIC HOUS     ,true,,,,25-44,M,BLACK,1011100,239163,40.823090204,-73.90298906
91499472,07/05/2013 12:00:00 AM,22:35:00,BRONX,52,0,,false,,U,UNKNOWN,25-44,M,BLACK,1015037,255620,40.868246961,-73.888688646
91499737,07/05/2013 12:00:00 AM,21:50:00,BROOKLYN,79,0,PVT HOUSE                     ,true,,,,25-44,M,BLACK,1000950,188650,40.6844699,-73.939787706
91499471,07/05/2013 12:00:00 AM,18:34:00,BRONX,41,0,,false,,,,<18,M,WHITE HISPANIC,1012006,235961,40.814298818,-73.899728815
91499470,07/05/2013 12:00:00 AM,18:05:00,BRONX,47,0,,false,,,,25-44,M,BLACK,1025623,257396,40.873078263,-73.850403234
91499469,07/05/2013 12:00:00 AM,14:30:00,BROOKLYN,79,0,,false,18-24,M,BLACK,18-24,F,BLACK,998095,188080,40.682910305,-73.950082901
91499469,07/05/2013 12:00:00 AM,14:30:00,BROOKLYN,79,0,,false,18-24,M,BLACK,25-44,M,WHITE,998095,188080,40.682910305,-73.950082901
91476195,07/05/2013 12:00:00 AM,03:20:00,QUEENS,101,0,,false,,,,18-24,M,BLACK,1054020,158678,40.601944313,-73.748748433
91475748,07/05/2013 12:00:00 AM,03:15:00,MANHATTAN,26,0,,false,,,,<18,M,BLACK,997592,235014,40.811733093,-73.951803379
91476197,07/05/2013 12:00:00 AM,03:11:00,BROOKLYN,61,1,,false,,U,UNKNOWN,18-24,M,BLACK,995244,155739,40.594145169,-73.960414952
91476194,07/05/2013 12:00:00 AM,02:25:00,MANHATTAN,32,0,,false,,,,18-24,M,BLACK,1000928,236480,40.815751186,-73.939748415
91476196,07/05/2013 12:00:00 AM,02:20:00,QUEENS,113,0,,false,18-24,M,BLACK,18-24,M,BLACK,1046315,187088,40.679980738,-73.776233907
91477750,07/05/2013 12:00:00 AM,00:45:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS     ,false,,,,25-44,M,BLACK,1019910,240294,40.826163303,-73.871151463
91472648,07/04/2013 12:00:00 AM,23:37:00,QUEENS,114,0,,false,,,,18-24,M,BLACK,998290,217159,40.762724815,-73.949319165
91472649,07/04/2013 12:00:00 AM,23:37:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS     ,false,18-24,M,BLACK,25-44,M,ASIAN/PAC.ISL,1019193,183433,40.670097208,-73.874037622
91472647,07/04/2013 12:00:00 AM,12:03:00,BROOKLYN,67,0,,false,,,,18-24,M,BLACK,1004006,171400,40.637116168,-73.928819496
91463280,07/04/2013 12:00:00 AM,04:04:00,BROOKLYN,83,0,,false,,,,45-64,M,BLACK,1007473,191774,40.69302985,-73.916257536
91463279,07/04/2013 12:00:00 AM,02:58:00,BROOKLYN,70,0,,false,,,,25-44,M,WHITE HISPANIC,995294,176595,40.651390471,-73.960200798
91428020,07/02/2013 12:00:00 AM,03:30:00,BRONX,47,0,,false,25-44,M,BLACK,18-24,F,BLACK,1025857,269169,40.905390295,-73.849483984
91428020,07/02/2013 12:00:00 AM,03:30:00,BRONX,47,0,,false,<18,M,BLACK,18-24,F,BLACK,1025857,269169,40.905390295,-73.849483984
91428019,07/02/2013 12:00:00 AM,01:13:00,MANHATTAN,32,0,RESTAURANT/DINER              ,true,18-24,M,BLACK,25-44,M,BLACK,1001207,238736,40.82194274,-73.938734765
91421054,07/02/2013 12:00:00 AM,00:10:00,MANHATTAN,28,0,,false,18-24,M,BLACK,18-24,M,BLACK,998133,231342,40.801653633,-73.949856605
91415866,07/01/2013 12:00:00 AM,20:25:00,BROOKLYN,79,0,MULTI DWELL - PUBLIC HOUS     ,true,,,,25-44,M,BLACK,1000869,193826,40.698676977,-73.940066993
91415865,07/01/2013 12:00:00 AM,19:59:00,BRONX,42,0,,true,18-24,M,BLACK,18-24,M,BLACK,1015164,243710,40.835557123,-73.888284386
91415936,07/01/2013 12:00:00 AM,17:45:00,BROOKLYN,84,0,,false,,,,25-44,M,BLACK,987531,191680,40.692801699,-73.988169951
91409803,07/01/2013 12:00:00 AM,12:15:00,BRONX,47,0,,false,,,,<18,M,BLACK,1027198,258757,40.876806261,-73.84469957
91408475,07/01/2013 12:00:00 AM,09:30:00,MANHATTAN,18,0,,false,25-44,M,WHITE,45-64,M,WHITE,987121,217093,40.762554342,-73.989637599
91399597,06/30/2013 12:00:00 AM,05:22:00,MANHATTAN,28,0,,false,18-24,M,BLACK HISPANIC,25-44,M,BLACK,997274,231360,40.801704346,-73.952959245
91399596,06/30/2013 12:00:00 AM,04:20:00,BRONX,47,0,,false,,,,25-44,M,BLACK,1024608,257529,40.873448006,-73.854072505
91399595,06/30/2013 12:00:00 AM,00:51:00,BROOKLYN,67,0,,false,18-24,M,BLACK,25-44,F,BLACK,1004297,174456,40.645503577,-73.927761928
91399595,06/30/2013 12:00:00 AM,00:51:00,BROOKLYN,67,0,,false,18-24,M,BLACK,25-44,M,BLACK,1004297,174456,40.645503577,-73.927761928
91399595,06/30/2013 12:00:00 AM,00:51:00,BROOKLYN,67,0,,false,25-44,M,BLACK,25-44,F,BLACK,1004297,174456,40.645503577,-73.927761928
91399595,06/30/2013 12:00:00 AM,00:51:00,BROOKLYN,67,0,,false,25-44,M,BLACK,25-44,M,BLACK,1004297,174456,40.645503577,-73.927761928
91404964,06/30/2013 12:00:00 AM,00:33:00,QUEENS,113,0,,false,25-44,M,BLACK,25-44,M,BLACK,1046367,186986,40.679700408,-73.776047368
91404968,06/29/2013 12:00:00 AM,21:46:00,MANHATTAN,33,0,BAR/NIGHT CLUB                ,false,65+,M,BLACK,45-64,F,BLACK,1001528,244950,40.838997766,-73.93755897
91404965,06/29/2013 12:00:00 AM,21:35:00,QUEENS,109,0,,false,25-44,M,ASIAN/PAC.ISL,25-44,M,WHITE HISPANIC,1031677,215516,40.758099151,-73.828808917
91404967,06/29/2013 12:00:00 AM,21:20:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS     ,false,,,,25-44,M,BLACK,1004978,235179,40.812171731,-73.925120901
91404970,06/29/2013 12:00:00 AM,09:00:00,QUEENS,103,0,,false,,,,25-44,M,BLACK,1049905,197213,40.707745524,-73.763191992
91404971,06/29/2013 12:00:00 AM,04:30:00,QUEENS,113,0,PVT HOUSE                     ,false,,,,<18,M,BLACK,1052857,188829,40.684711083,-73.752629944
91404966,06/29/2013 12:00:00 AM,04:25:00,BROOKLYN,70,0,RESTAURANT/DINER              ,false,,,,25-44,M,BLACK,996683,172472,40.640071884,-73.955202683
91404973,06/29/2013 12:00:00 AM,01:49:00,BRONX,47,0,,false,,,,25-44,M,WHITE HISPANIC,1026486,262591,40.887332818,-73.847250013
91404972,06/29/2013 12:00:00 AM,01:13:00,QUEENS,101,0,PVT HOUSE                     ,false,18-24,M,BLACK,18-24,M,BLACK,1052109,161025,40.608401164,-73.755606634
91404969,06/29/2013 12:00:00 AM,01:00:00,BRONX,44,0,,false,18-24,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1007159,240881,40.827816724,-73.917222509
91404974,06/28/2013 12:00:00 AM,23:05:00,BRONX,44,0,,false,,U,UNKNOWN,25-44,M,BLACK,1006350,243112,40.833942239,-73.920138383
91399454,06/28/2013 12:00:00 AM,22:03:00,BROOKLYN,77,0,,true,,,,25-44,M,BLACK,998193,186297,40.678016222,-73.949733247
91404976,06/28/2013 12:00:00 AM,17:10:00,BROOKLYN,81,0,,false,18-24,M,BLACK,25-44,M,WHITE,1005823,189662,40.687237073,-73.922214321
91404975,06/28/2013 12:00:00 AM,16:40:00,BROOKLYN,70,0,MULTI DWELL - APT BUILD       ,false,,,,18-24,M,BLACK,996636,172210,40.639352817,-73.955372515
91344013,06/27/2013 12:00:00 AM,04:38:00,BROOKLYN,62,0,,false,,,,45-64,M,ASIAN/PAC.ISL,989822,163442,40.615293403,-73.979931786
91344012,06/27/2013 12:00:00 AM,01:45:00,BRONX,43,0,,false,18-24,M,BLACK,18-24,M,WHITE HISPANIC,1020440,245193,40.83960748,-73.869209991
91351090,06/27/2013 12:00:00 AM,01:06:00,BROOKLYN,83,0,,true,,,,25-44,M,WHITE HISPANIC,1010064,190678,40.690014406,-73.9069184
91344011,06/26/2013 12:00:00 AM,23:30:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS     ,true,18-24,M,BLACK,18-24,M,BLACK,1012208,240237,40.82603459,-73.898981247
91324170,06/25/2013 12:00:00 AM,23:30:00,BROOKLYN,77,0,,true,18-24,M,BLACK,25-44,M,BLACK,1002251,183677,40.67081759,-73.935110087
91324170,06/25/2013 12:00:00 AM,23:30:00,BROOKLYN,77,0,,true,,U,UNKNOWN,25-44,M,BLACK,1002251,183677,40.67081759,-73.935110087
91329397,06/25/2013 12:00:00 AM,22:45:00,BRONX,41,0,MULTI DWELL - APT BUILD       ,true,25-44,M,WHITE,18-24,M,BLACK HISPANIC,1014559,239546,40.824130238,-73.890489544
91329394,06/25/2013 12:00:00 AM,19:50:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS     ,false,,,,18-24,M,WHITE,1006140,183727,40.670946067,-73.921090573
91329395,06/25/2013 12:00:00 AM,18:45:00,BROOKLYN,70,0,MULTI DWELL - APT BUILD       ,false,,,,25-44,M,BLACK HISPANIC,995053,175064,40.647188506,-73.961071771
91329393,06/25/2013 12:00:00 AM,18:36:00,QUEENS,104,0,MULTI DWELL - APT BUILD       ,false,,,,18-24,M,WHITE HISPANIC,1013246,192986,40.696339476,-73.895434459
91324169,06/25/2013 12:00:00 AM,16:30:00,BROOKLYN,81,0,MULTI DWELL - PUBLIC HOUS     ,true,45-64,M,BLACK,18-24,M,BLACK,1005828,187069,40.680119868,-73.922204596
91324168,06/25/2013 12:00:00 AM,01:55:00,QUEENS,115,0,,true,,,,25-44,M,BLACK,1022413,213659,40.753047002,-73.862258735
91329396,06/25/2013 12:00:00 AM,01:00:00,MANHATTAN,32,2,MULTI DWELL - PUBLIC HOUS     ,false,18-24,M,BLACK,25-44,F,BLACK,1000767,238054,40.820071677,-73.94032619
91303516,06/25/2013 12:00:00 AM,00:40:00,BRONX,47,0,,false,25-44,M,BLACK,25-44,M,BLACK,1021006,257441,40.873222208,-73.867097301
91303515,06/24/2013 12:00:00 AM,23:12:00,QUEENS,104,0,,false,,,,25-44,M,WHITE HISPANIC,1013701,195936,40.70443503,-73.893780714
91303514,06/24/2013 12:00:00 AM,20:44:00,BROOKLYN,73,0,,false,,,,25-44,M,BLACK,1011131,182735,40.668209503,-73.903102575
91303513,06/24/2013 12:00:00 AM,06:48:00,STATEN ISLAND,120,0,,false,,,,18-24,M,WHITE HISPANIC,946311,171308,40.636804421,-74.136697131
91295674,06/24/2013 12:00:00 AM,04:21:00,BROOKLYN,77,0,,false,18-24,M,BLACK,25-44,M,BLACK,998016,183814,40.671201221,-73.95037645
91308962,06/23/2013 12:00:00 AM,23:30:00,BRONX,46,0,,false,,,,18-24,M,BLACK,1005638,248319,40.848235686,-73.922694741
91285414,06/23/2013 12:00:00 AM,23:23:00,BRONX,44,0,,false,,,,45-64,M,ASIAN/PAC.ISL,1006490,244533,40.837842121,-73.919627752
91285413,06/23/2013 12:00:00 AM,20:50:00,BRONX,46,0,,false,,,,18-24,M,BLACK,1011827,252545,40.859817632,-73.900307295
91285415,06/23/2013 12:00:00 AM,20:30:00,BRONX,52,0,,false,,,,25-44,M,BLACK,1010892,253611,40.862746351,-73.903683193
91274975,06/23/2013 12:00:00 AM,01:43:00,MANHATTAN,30,0,,false,,,,25-44,M,BLACK,999654,238977,40.822607062,-73.944345295
91274974,06/23/2013 12:00:00 AM,01:24:00,BROOKLYN,73,0,,false,,,,18-24,M,BLACK,1009905,180751,40.662767503,-73.907529526
91285416,06/23/2013 12:00:00 AM,01:13:00,BROOKLYN,60,0,,false,18-24,M,BLACK,25-44,M,BLACK,987744,149251,40.576343024,-73.987423822
91285416,06/23/2013 12:00:00 AM,01:13:00,BROOKLYN,60,0,,false,18-24,M,WHITE HISPANIC,25-44,M,BLACK,987744,149251,40.576343024,-73.987423822
91285416,06/23/2013 12:00:00 AM,01:13:00,BROOKLYN,60,0,,false,25-44,M,BLACK,25-44,M,BLACK,987744,149251,40.576343024,-73.987423822
91274973,06/22/2013 12:00:00 AM,23:52:00,BROOKLYN,71,0,MULTI DWELL - APT BUILD       ,false,,,,18-24,M,BLACK,995754,179075,40.658196944,-73.958538808
91274972,06/22/2013 12:00:00 AM,19:20:00,BROOKLYN,79,0,,false,<18,M,BLACK,25-44,M,BLACK,1000568,193779,40.698548533,-73.941152626
91274971,06/22/2013 12:00:00 AM,17:20:00,STATEN ISLAND,120,0,,false,,,,25-44,M,BLACK,957173,163015,40.614081752,-74.097527694
91270519,06/22/2013 12:00:00 AM,04:40:00,BROOKLYN,79,0,,false,,,,25-44,M,BLACK,998197,187413,40.681079382,-73.949716517
91270520,06/22/2013 12:00:00 AM,02:15:00,BRONX,43,0,,false,,U,UNKNOWN,18-24,M,BLACK,1021170,241240,40.828754623,-73.866593516
91270520,06/22/2013 12:00:00 AM,02:15:00,BRONX,43,0,,false,,U,UNKNOWN,18-24,M,WHITE HISPANIC,1021170,241240,40.828754623,-73.866593516
91273229,06/22/2013 12:00:00 AM,00:40:00,QUEENS,113,0,,true,,,,25-44,M,BLACK,1049150,195182,40.702176497,-73.765934744
91273230,06/22/2013 12:00:00 AM,00:29:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS     ,false,25-44,M,BLACK,18-24,M,BLACK,1000215,193000,40.696411003,-73.942427524
91273230,06/22/2013 12:00:00 AM,00:29:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS     ,false,25-44,M,BLACK,45-64,F,BLACK,1000215,193000,40.696411003,-73.942427524
91270517,06/21/2013 12:00:00 AM,19:50:00,BROOKLYN,70,0,RESTAURANT/DINER              ,false,18-24,M,BLACK,45-64,M,BLACK,996683,172472,40.640071884,-73.955202683
91270518,06/21/2013 12:00:00 AM,19:40:00,QUEENS,103,0,BEAUTY/NAIL SALON             ,false,,,,25-44,M,BLACK,1039987,196083,40.704711982,-73.798974206
91270516,06/21/2013 12:00:00 AM,19:00:00,BRONX,49,2,MULTI DWELL - PUBLIC HOUS     ,false,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1021823,252489,40.859627046,-73.864170921
91270515,06/21/2013 12:00:00 AM,18:00:00,BRONX,49,0,,false,18-24,M,WHITE HISPANIC,18-24,M,BLACK,1027440,251415,40.85665355,-73.843871808
91270515,06/21/2013 12:00:00 AM,18:00:00,BRONX,49,0,,false,18-24,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1027440,251415,40.85665355,-73.843871808
91270515,06/21/2013 12:00:00 AM,18:00:00,BRONX,49,0,,false,25-44,M,WHITE HISPANIC,18-24,M,BLACK,1027440,251415,40.85665355,-73.843871808
91270515,06/21/2013 12:00:00 AM,18:00:00,BRONX,49,0,,false,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1027440,251415,40.85665355,-73.843871808
91270514,06/21/2013 12:00:00 AM,09:06:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS     ,false,,,,18-24,M,BLACK,1012906,182501,40.667561658,-73.896705171
91253835,06/21/2013 12:00:00 AM,05:41:00,BROOKLYN,67,0,RESTAURANT/DINER              ,false,,,,45-64,M,BLACK,999845,176497,40.651114639,-73.94380002
91229006,06/19/2013 12:00:00 AM,18:46:00,BROOKLYN,77,0,MULTI DWELL - APT BUILD       ,false,25-44,M,BLACK,45-64,M,BLACK,1000836,185082,40.674676763,-73.940207527
91222958,06/19/2013 12:00:00 AM,16:49:00,BROOKLYN,71,0,,false,,,,25-44,M,BLACK,995973,181881,40.665898508,-73.957744612
91198149,06/18/2013 12:00:00 AM,00:20:00,BRONX,49,2,MULTI DWELL - PUBLIC HOUS     ,false,,,,18-24,M,WHITE HISPANIC,1022084,251879,40.857951666,-73.863230822
91192832,06/17/2013 12:00:00 AM,21:56:00,BROOKLYN,69,0,,false,,,,25-44,M,BLACK,1013480,173149,40.6418906,-73.894676608
91196915,06/17/2013 12:00:00 AM,21:54:00,QUEENS,113,0,,false,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1042672,182295,40.666849859,-73.789409775
91192833,06/17/2013 12:00:00 AM,21:50:00,BROOKLYN,71,0,,false,,,,25-44,M,BLACK,1003939,181925,40.666005148,-73.929030178
91192834,06/17/2013 12:00:00 AM,19:07:00,BRONX,46,2,MULTI DWELL - PUBLIC HOUS     ,false,18-24,M,BLACK,18-24,M,BLACK,1013072,251276,40.856330633,-73.895811931
91196914,06/17/2013 12:00:00 AM,04:38:00,STATEN ISLAND,120,0,,false,25-44,M,BLACK,25-44,F,BLACK,946885,170309,40.634064822,-74.134623459
91192831,06/17/2013 12:00:00 AM,02:36:00,BROOKLYN,67,0,,false,,,,18-24,F,BLACK,1003283,173606,40.643172748,-73.931418281
91192831,06/17/2013 12:00:00 AM,02:36:00,BROOKLYN,67,0,,false,,,,18-24,M,BLACK,1003283,173606,40.643172748,-73.931418281
91184569,06/17/2013 12:00:00 AM,01:45:00,BRONX,42,0,MULTI DWELL - APT BUILD       ,false,,,,25-44,M,WHITE HISPANIC,1015667,243850,40.835939606,-73.886465989
91182068,06/17/2013 12:00:00 AM,01:01:00,STATEN ISLAND,120,0,MULTI DWELL - APT BUILD       ,false,25-44,M,BLACK,25-44,M,BLACK,960345,172218,40.639351172,-74.086135351
91181205,06/17/2013 12:00:00 AM,00:30:00,BROOKLYN,75,0,,false,,,,25-44,M,BLACK,1020976,184646,40.673419401,-73.867603598
91177904,06/16/2013 12:00:00 AM,22:00:00,QUEENS,103,0,,false,25-44,M,WHITE HISPANIC,UNKNOWN,M,UNKNOWN,1038052,191174,40.691249927,-73.805992381
91174107,06/16/2013 12:00:00 AM,21:30:00,BROOKLYN,83,0,,false,18-24,M,BLACK,25-44,M,BLACK,1008983,188570,40.684231517,-73.910824127
91174107,06/16/2013 12:00:00 AM,21:30:00,BROOKLYN,83,0,,false,,U,UNKNOWN,25-44,M,BLACK,1008983,188570,40.684231517,-73.910824127
91165815,06/16/2013 12:00:00 AM,06:00:00,BROOKLYN,77,0,,false,,,,25-44,M,BLACK,1001868,183705,40.670895214,-73.936490681
91165983,06/16/2013 12:00:00 AM,05:36:00,BROOKLYN,94,0,,false,,,,25-44,M,BLACK,1000805,200665,40.717448534,-73.940280987
91164202,06/16/2013 12:00:00 AM,05:18:00,BROOKLYN,73,0,,false,,,,25-44,M,BLACK,1008059,185790,40.676603584,-73.914165521
91165981,06/16/2013 12:00:00 AM,02:45:00,BROOKLYN,63,0,,true,,,,18-24,M,BLACK,1004724,166086,40.622528731,-73.926248623
91165982,06/16/2013 12:00:00 AM,01:25:00,MANHATTAN,25,0,,false,25-44,M,BLACK,45-64,M,BLACK,1001383,234102,40.809223369,-73.938110695
91165980,06/16/2013 12:00:00 AM,00:30:00,BROOKLYN,75,0,,false,,,,25-44,M,BLACK,1013591,183218,40.669527419,-73.894232834
91167250,06/15/2013 12:00:00 AM,22:00:00,BRONX,48,0,,false,,,,18-24,M,BLACK,1013624,252247,40.858993916,-73.893812237
91167248,06/15/2013 12:00:00 AM,22:00:00,BRONX,49,0,GROCERY/BODEGA                ,false,,,,18-24,M,BLACK,1026216,256827,40.871513735,-73.848262607
91177905,06/15/2013 12:00:00 AM,21:39:00,STATEN ISLAND,120,2,,false,18-24,M,BLACK,25-44,F,WHITE HISPANIC,960238,173392,40.64257326,-74.086525069
91177905,06/15/2013 12:00:00 AM,21:39:00,STATEN ISLAND,120,2,,false,<18,M,BLACK,25-44,F,WHITE HISPANIC,960238,173392,40.64257326,-74.086525069
91177905,06/15/2013 12:00:00 AM,21:39:00,STATEN ISLAND,120,2,,false,18-24,M,BLACK,<18,M,BLACK,960238,173392,40.64257326,-74.086525069
91177905,06/15/2013 12:00:00 AM,21:39:00,STATEN ISLAND,120,2,,false,<18,M,BLACK,<18,M,BLACK,960238,173392,40.64257326,-74.086525069
91167249,06/15/2013 12:00:00 AM,21:28:00,QUEENS,103,0,,false,,,,18-24,F,BLACK,1044595,196245,40.705126407,-73.782353097
91160087,06/14/2013 12:00:00 AM,23:29:00,BROOKLYN,77,0,,false,,,,18-24,M,BLACK,995071,185914,40.676969339,-73.960989495
91160086,06/14/2013 12:00:00 AM,21:20:00,BRONX,50,2,MULTI DWELL - PUBLIC HOUS     ,false,<18,M,BLACK,<18,F,WHITE HISPANIC,1011678,259907,40.880024527,-73.900815814
91160088,06/14/2013 12:00:00 AM,12:00:00,BRONX,46,0,,false,,,,25-44,M,BLACK,1005725,249742,40.852141187,-73.922375722
91142326,06/13/2013 12:00:00 AM,15:00:00,BROOKLYN,75,0,,false,,,,18-24,M,BLACK,1017081,182240,40.666830775,-73.881656839
91126258,06/13/2013 12:00:00 AM,12:32:00,BROOKLYN,75,0,,false,45-64,M,BLACK,<18,M,BLACK,1021170,180883,40.663090008,-73.866924834
91095160,06/12/2013 12:00:00 AM,00:01:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS     ,false,25-44,M,BLACK,<18,M,BLACK,1009835,184539,40.673164918,-73.90776746
91096873,06/11/2013 12:00:00 AM,20:03:00,BROOKLYN,81,0,,false,<18,M,BLACK,45-64,M,BLACK,1003797,188946,40.685276523,-73.929521672
91067932,06/10/2013 12:00:00 AM,14:52:00,BROOKLYN,81,0,,false,<18,M,BLACK,18-24,M,BLACK,1003876,188412,40.68381064,-73.929238379
91081721,06/10/2013 12:00:00 AM,05:37:00,MANHATTAN,32,0,HOSPITAL                      ,false,25-44,M,BLACK,25-44,M,UNKNOWN,1000711,235993,40.814414915,-73.940533571
91064919,06/10/2013 12:00:00 AM,00:26:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS     ,false,,,,18-24,F,BLACK,999484,214810,40.756275434,-73.945014329
91057890,06/09/2013 12:00:00 AM,21:00:00,BROOKLYN,75,0,MULTI DWELL - APT BUILD       ,true,,,,25-44,M,BLACK,1017108,182186,40.666682456,-73.881559776
91058000,06/09/2013 12:00:00 AM,19:08:00,QUEENS,102,0,,false,18-24,M,ASIAN/PAC.ISL,25-44,M,ASIAN/PAC.ISL,1031642,190873,40.690460398,-73.829108783
91048615,06/09/2013 12:00:00 AM,04:30:00,BROOKLYN,73,0,,false,18-24,M,BLACK,18-24,F,BLACK,1008683,186426,40.67834756,-73.91191358
91048615,06/09/2013 12:00:00 AM,04:30:00,BROOKLYN,73,0,,false,18-24,M,BLACK,25-44,M,BLACK,1008683,186426,40.67834756,-73.91191358
91048615,06/09/2013 12:00:00 AM,04:30:00,BROOKLYN,73,0,,false,18-24,M,BLACK,45-64,F,BLACK,1008683,186426,40.67834756,-73.91191358
91048614,06/09/2013 12:00:00 AM,03:51:00,BROOKLYN,75,0,,false,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1018952,182357,40.667144778,-73.874911925
91048613,06/09/2013 12:00:00 AM,03:30:00,QUEENS,107,2,MULTI DWELL - PUBLIC HOUS     ,false,,,,18-24,M,BLACK,1035760,205382,40.730261069,-73.814148568
91048612,06/09/2013 12:00:00 AM,00:15:00,QUEENS,101,0,MULTI DWELL - APT BUILD       ,false,<18,M,BLACK,18-24,M,BLACK,1051369,160126,40.605939238,-73.758280672
91045428,06/08/2013 12:00:00 AM,10:57:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS     ,false,25-44,M,BLACK,25-44,M,BLACK,1006026,185469,40.675727746,-73.921495901
91045427,06/08/2013 12:00:00 AM,00:30:00,BRONX,44,0,,false,18-24,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1007138,245060,40.839286927,-73.917284131
91000086,06/05/2013 12:00:00 AM,23:23:00,BROOKLYN,60,0,MULTI DWELL - APT BUILD       ,false,18-24,M,BLACK HISPANIC,18-24,M,BLACK,984147,150278,40.579162625,-74.000372232
91000084,06/05/2013 12:00:00 AM,19:45:00,QUEENS,103,0,PVT HOUSE                     ,true,25-44,M,BLACK,45-64,F,BLACK,1047409,195667,40.703520301,-73.772209214
91000085,06/05/2013 12:00:00 AM,14:30:00,BRONX,48,0,MULTI DWELL - APT BUILD       ,false,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1015269,247736,40.846606943,-73.887886316
90978406,06/04/2013 12:00:00 AM,21:34:00,BRONX,40,0,,true,25-44,M,BLACK,25-44,M,BLACK,1009693,236593,40.816040445,-73.908082466
90978406,06/04/2013 12:00:00 AM,21:34:00,BRONX,40,0,,true,,U,UNKNOWN,25-44,M,BLACK,1009693,236593,40.816040445,-73.908082466
90984934,06/04/2013 12:00:00 AM,19:12:00,BROOKLYN,81,0,MULTI DWELL - PUBLIC HOUS     ,false,18-24,M,BLACK,18-24,M,BLACK,1001205,191692,40.692819005,-73.938860621
90957824,06/03/2013 12:00:00 AM,22:57:00,QUEENS,109,0,,false,,,,45-64,M,ASIAN/PAC.ISL,1032536,210465,40.744230808,-73.825744547
90957823,06/03/2013 12:00:00 AM,22:40:00,BRONX,45,0,MULTI DWELL - APT BUILD       ,false,,,,45-64,M,WHITE,1030689,249007,40.850027826,-73.832143546
